,Unnamed: 0,ID,Text,Label,gemma_27b_vanilla,gemma_27b_avg,gemma_27b_entropy,gemma_9b_vanilla,gemma_9b_avg,gemma_9b_entropy,gemma_2b_vanilla,gemma_2b_avg,gemma_2b_entropy,phi_vanilla,phi_avg,phi_entropy,mixtral_vanilla,mixtral_avg,mixtral_entropy,conf_mixtral_vanilla,conf_mixtral_avg,conf_mixtral_entropy,conf_mixtral_verbal_conf,conf_aya_32b_vanilla,conf_aya_32b_avg,conf_aya_32b_entropy,conf_aya_32b_verbal_conf,conf_llama_8b_vanilla,conf_llama_8b_avg,conf_llama_8b_entropy,conf_llama_8b_verbal_conf,conf_llama_70b_vanilla,conf_llama_70b_avg,conf_llama_70b_entropy,conf_llama_70b_verbal_conf,conf_llama_3b_vanilla,conf_llama_3b_avg,conf_llama_3b_entropy,conf_llama_3b_verbal_conf,conf_gemma_2b_vanilla,conf_gemma_2b_avg,conf_gemma_2b_entropy,conf_gemma_2b_verbal_conf,conf_gemma_9b_vanilla,conf_gemma_9b_avg,conf_gemma_9b_entropy,conf_gemma_9b_verbal_conf,conf_gemma_27b_vanilla,conf_gemma_27b_avg,conf_gemma_27b_entropy,conf_gemma_27b_verbal_conf,conf_phi_vanilla,conf_phi_avg,conf_phi_entropy,conf_phi_verbal_conf,llama_70b_vanilla,llama_70b_avg,llama_70b_entropy,llama_8b_vanilla,llama_8b_avg,llama_8b_entropy,llama_3b_vanilla,llama_3b_avg,llama_3b_entropy,aya_32b_vanilla,aya_32b_avg,aya_32b_entropy,aya_8b_vanilla,aya_8b_avg,aya_8b_entropy,FKGL,ARI,RSRS_mBERT,gemma_27b_entropy_minmax,gemma_9b_entropy_minmax,gemma_2b_entropy_minmax,phi_entropy_minmax,mixtral_entropy_minmax,conf_mixtral_entropy_minmax,conf_aya_32b_entropy_minmax,conf_llama_8b_entropy_minmax,conf_llama_70b_entropy_minmax,conf_llama_3b_entropy_minmax,conf_gemma_2b_entropy_minmax,conf_gemma_9b_entropy_minmax,conf_gemma_27b_entropy_minmax,conf_phi_entropy_minmax,llama_70b_entropy_minmax,llama_8b_entropy_minmax,llama_3b_entropy_minmax,aya_32b_entropy_minmax,aya_8b_entropy_minmax,conf_mixtral_verbal_conf_minmax,conf_aya_32b_verbal_conf_minmax,conf_llama_8b_verbal_conf_minmax,conf_llama_70b_verbal_conf_minmax,conf_llama_3b_verbal_conf_minmax,conf_gemma_2b_verbal_conf_minmax,conf_gemma_9b_verbal_conf_minmax,conf_gemma_27b_verbal_conf_minmax,conf_phi_verbal_conf_minmax
118,118,35,,1,-0.1535867166398917,-0.7829220537005914,0.0576917988617724,-1.0524449769450417,-1.0911132607951297,0.039662626,0.5971285614735165,0.9199452162700423,0.055066093,-0.5573533426242403,-1.0491192288502318,0.069018888,-1.8082462144091722,-1.6686692326338137,0.059837408,-0.8435081043865675,-1.2890731667065785,0.063232218,0.8008315604907693,-0.4176914552025274,-0.5893998270019553,0.0235320061593619,0.7222693468223043,-0.16888388499605672,-0.12743252413331912,0.0,0.8,-2.5455424265474655,-2.162720977450587,0.069349968,0.8,-0.47085682526959155,-1.396663721906708,0.081946822,0.7448103845119476,0.1871348584655416,0.36143797731031135,0.0189460325232814,0.7020622695577913,-1.4497699190985025,-0.8281112058154196,0.077160199,0.7999285743,-0.6343081767272227,-0.8188973482648628,0.035123703,0.6979116946691647,-0.7390787363659537,-1.0371271148232748,0.06373309,0.7942533713903686,-1.3471040175384859,-1.74494403345312,0.0333268359257557,0.2371434990040637,-0.6476556743185597,0.07922801,0.10945431020127172,-0.459452883784488,0.08174556,-2.125432027877065,-1.5197884398632726,0.050939762,-0.7076739137711651,-0.5534194631218888,0.048473936,8.3,-1.0205491644128275,-0.8934307552300296,0.5633197103670118,0.36467705892560826,0.29670278312663856,0.3319634652404949,0.5649824535908051,0.5961935985140322,0.296568447303672,0.0,0.7424632928548083,0.7223271089454947,0.12944465143859296,0.7401575319398397,0.1636876887726762,0.25010815503907113,0.35679832385601823,0.6614187146914023,0.58468436924439,0.8265692832187485,0.5374189222301723,0.13621367551119956,0.22936583969263946,1.0,1.0,0.5671538200472899,0.38623598844745555,0.6313213020834052,0.5105782157025933,0.8310042891664784
119,119,354,,3,1.4014787893390124,2.1749515268071566,0.069464826,1.4654297147336026,1.7113412399107484,0.011453443154024,-1.0677717626349088,-0.7574415016292162,0.088228506,2.8045545857581455,2.5918065832875183,0.070392423,0.601327160923805,1.1737395283891359,0.064130003,0.9889405361773551,1.1062626071853883,0.0148366835958134,0.8000239482127653,2.036245844112321,3.134336446457878,0.069789659,0.7132932441592856,4.862078162781211,2.2155411339574664,0.0589321489024192,0.7697058767080307,1.775782590974729,1.6672464812590315,0.05214648,0.8,0.9362702190331762,1.6140994788332308,0.041181215,,0.1871348584655416,-0.03812465182627056,0.0353815366064203,0.7293196125363466,1.4703705573805415,1.6892747401281618,0.03225925,0.7754851292889497,2.3380284861185237,2.3213300186085934,0.055752615,0.6952374646469253,3.0025073664866873,2.54420590820557,0.080045632,0.7730705393731114,0.7687075557144821,1.401548016464538,0.054974985,0.2371434990040637,1.1690421484703182,0.054974985,0.9835471818086107,1.4878471768902297,0.079335576,0.3571784113237391,1.198540989794723,0.052615493,1.8149491857916629,1.1804599980269617,0.077682036,12.1,1.7866606337537376,2.0381517349651803,0.7489614554260651,0.0,0.5410080183528505,0.34592250825334236,0.6055643803637694,0.13945176937688125,0.8795431278260131,0.639257587717052,0.5582821213643157,0.36299526019218703,0.2741468822623278,0.055537138453360335,0.517517690709264,0.4221990933140338,0.588564199304947,0.40275821057224975,0.5674469807559013,0.8537614027810224,0.8612614180787845,0.1291782600658289,0.13588615520078307,0.5655447386700363,1.0,,0.6320393227656194,0.32267849346238187,0.49257764046116836,0.6516987885135892
120,120,96,,1,-1.7086522226187961,-1.9702899522898547,0.0297859424900554,-2.3113823227843637,-2.7201795920094662,0.029089977,0.5971285614735165,-0.9022992830192785,0.1068335945300626,-1.3978303247198367,-1.5972655482328655,0.045441088,-1.8082462144091722,-2.2586359963748386,0.046414076,-1.759732424668529,-1.8889571778113132,0.0328176663914169,0.8904649634,-0.4176914552025274,-0.7563746486366374,0.0102350521192392,0.7294211472516011,-0.16888388499605672,-1.170992850901069,0.045087056,0.8,-2.5455424265474655,-2.8585411661459625,0.0601618859909297,0.8,-3.285110913875127,-2.3485452893787473,0.090786821,0.7889272727072238,,,0.007871167,0.7091918148999999,-2.9098401573380244,-2.9270820702630056,0.062384619,0.8266884276562507,-2.1204765081500954,-1.784576665620974,0.062087877,0.7319798978588551,-1.674475262079114,-1.7846454070377569,0.042615679,0.7971449230888539,-1.3471040175384859,-2.0184106098162657,0.054974985,-3.1243655993785384,-1.8894613341700823,0.091641197,-1.6387314330134062,-2.2535725302042446,0.097706256,-2.125432027877065,-2.3205592560541626,0.009712745,-0.7076739137711651,-0.9083755802951017,0.0191885184394118,7.3,-1.1426017643331132,-0.09727575610724906,0.12328913765291893,0.22799807168146802,0.6780704368729216,0.0923456001345328,0.43807910578529624,0.3091506284318837,0.1289899590443042,0.4890750327728244,0.6440953509478364,0.8002480186880477,0.0319388043903273,0.51486912225409,0.6261809961578881,0.027327727995387796,0.588564199304947,0.7938063738450671,0.6988431012105233,0.15757767569946102,0.21271917405108298,0.917044086865606,0.3038467221845256,1.0,1.0,0.913157798474356,0.4505293430369388,0.9692129656531758,0.7398955331196708,0.8554802952330061
121,121,279,,2,1.4014787893390124,1.4142015389815588,0.061504655,0.20649236889428035,0.6724382557070693,0.0589123246284264,0.5971285614735165,0.974859747395001,0.0523786426949743,1.1236006215669525,1.2707754985875914,0.1040106184552291,0.601327160923805,0.6660848243473085,0.000993169,0.9889405361773551,0.7585985851209338,0.069984852,0.7993307084301179,2.036245844112321,2.054104196352662,0.0290624598421516,0.7182414575554503,-0.16888388499605672,-0.12743252413331912,0.0,0.8,0.3353409184673308,0.6516208221517769,0.026077502,0.8,-0.47085682526959155,0.14344555874788578,0.0521464239311953,0.7551895439624786,0.1871348584655416,0.791966466451714,0.0327144,0.7297237407765351,0.010300319141019542,-0.0036573841556351134,0.067724929,0.7932817265498329,0.8518601546956502,0.7835679359794481,0.058098049,0.6836878873597015,1.1317143150603668,0.7732772323863262,0.1073060353786752,0.7265154451356921,0.7687075557144821,0.81909905850575,0.0295901306108655,0.2371434990040637,0.643832585977029,0.026077563,-0.7646385614060673,-0.9689778421033506,0.093015565,2.839788850524543,1.6014049089735458,0.061627536,1.8149491857916629,1.7222209063513823,0.049742718,9.0,-0.20686516494425802,-0.9510099976766951,0.6234423329388523,0.6135294811793155,0.27690451998673804,0.687579500156614,0.008672669390616339,0.6599228339202415,0.36626749753381016,0.0,0.27918668980997724,0.4596490104285735,0.25066475388291304,0.5962946870798975,0.5577469047735897,0.7097856874322391,0.31679302014021204,0.09456483089017348,0.6652929767920797,0.9999999999999999,0.5514864421841505,0.12313918660568124,0.1874182559840749,1.0,1.0,0.6485564440654796,0.6356837010532841,0.5473927986682572,0.4148359977317142,0.257625679054839
122,122,116,,1,-1.7086522226187961,-1.9471600184148046,0.0238008866470013,-1.0524449769450417,-1.282471854731217,0.0380037890629128,-2.732672086743334,-1.7188436539835212,0.1023862875239913,-1.3978303247198367,-1.3504172143380937,0.070004526,-3.0130329020756608,-3.354850460463778,0.000874123,-1.759732424668529,-1.999500503319232,0.000149074,0.8999796542,-0.4176914552025274,-0.6669239100432316,0.01461683,0.7005217439306307,,,0.069021396,,-2.5455424265474655,-2.075174531510825,0.074103786,0.8,-0.47085682526959155,-1.300080215520559,0.1118841523850729,0.7651355326,-3.961021170853964,-3.15373289729761,0.07971308,0.6921119681530399,0.010300319141019542,-0.2606011430395932,0.07932195,0.7995996272392261,-2.1204765081500954,-2.1096627962874455,0.0484674788628997,0.6991956331,-0.7390787363659537,-1.182152165317476,0.062503789,0.7815794762951555,-1.3471040175384859,-1.8156411905365961,0.041181283,-3.1243655993785384,-4.941667770895031,0.1083561431799437,-1.6387314330134062,-1.191702532285723,0.1251488775268942,,,0.000434164,0.553637636010249,0.31998072717643117,0.086358673,4.8,-1.7935489639079687,-1.4282430045914272,0.028914411600285683,0.34323227696375086,0.6453074294210384,0.3419803656013135,0.007547215893462683,0.000834730531581365,0.1842125093314266,0.7486991723461849,0.7933578421632156,0.9862122088044717,0.6644527221356038,0.773118501656533,0.39256201037583166,0.23713951026792812,0.44088832139281936,0.9720726480615305,0.8951262003521114,0.007013961165180819,0.9574629437395572,0.9999301504327507,0.0028801216600689017,,1.0,0.7265617562883229,0.29650540595147046,0.6271677490683132,0.5192205651405271,0.7237240584863684
123,123,409,,3,-0.1535867166398917,-0.36469906022932486,0.0437395551303025,-1.0524449769450417,-0.3909571905398317,0.075348449,0.5971285614735165,0.4305554859247718,0.06949858,-0.5573533426242403,-0.21683740754576028,0.096249475,0.601327160923805,0.5772056635922382,0.025347544,0.9889405361773551,0.8989542239127567,0.048393824,0.7998213114951724,-0.4176914552025274,0.30312882213398307,0.053212279,0.7164491620470017,-0.16888388499605672,0.3914311096178097,0.0295902015580156,0.8,0.3353409184673308,0.6248436043239318,0.022831160316721,0.7841130077838898,-0.47085682526959155,-0.07530271618749357,0.080847126,0.7551895439624786,0.1871348584655416,0.2205641584047241,0.024304028,0.7355305945908185,0.010300319141019542,-0.477353149418845,0.0827231,0.7905058985555342,-0.6343081767272227,-0.6273441593795853,0.0446748261543289,0.6994416988080048,-0.7390787363659537,-0.5838537320546198,0.072326586,0.7880875315360754,0.7687075557144821,0.7202067747422484,0.041181215,0.2371434990040637,0.7809544350048714,0.0372214341232602,0.10945431020127172,-0.1117864334773965,0.1071214600615383,0.3571784113237391,0.4032146553719318,0.0146899575263025,0.553637636010249,0.26454900913108464,0.076806643,12.1,1.583239633886595,3.016320919408539,0.3433152167572869,0.8260091382005039,0.4030259307044173,0.6087040908511187,0.23891741944304667,0.456153503896719,0.6706221771091341,0.3209752439090492,0.24443123706197964,0.7126337466769869,0.17661776485834213,0.8249770191971431,0.3275098973405726,0.3407661769281266,0.4408875933823333,0.2134151319384489,0.7661852620328081,0.23834300026650992,0.8515555675110171,0.1274130151189885,0.16875278111866088,1.0,0.47557511194516877,0.6485564440654796,0.6880491876882795,0.5123429377332744,0.5208768640581365,0.7788125425143368
124,124,85,,1,-1.7086522226187961,-2.006975300230248,0.053719872,-2.3113823227843637,-2.548859740166279,0.041540106,-2.732672086743334,-3.593787688084332,0.1166808733232112,-1.3978303247198367,-1.181280322576789,0.071305484,-1.8082462144091722,-2.125206983155419,0.029898872,-1.759732424668529,-1.900820411352116,0.030378522,0.8777299940620331,-0.4176914552025274,-0.919916685123901,0.0187131756359356,0.7817571775128271,-0.16888388499605672,-1.0117761057505121,0.041181283,0.8,-1.1051007540400675,-1.4880973294519089,0.090313766,0.8,-0.47085682526959155,-0.2923153889003004,0.079663271,0.7697058767080307,0.1871348584655416,-1.9996735438787383,0.096121883,0.7318079485,-1.4497699190985025,-2.3610729663554904,0.060101657,0.8081912958208306,-2.1204765081500954,-2.3097442156557233,0.0513058777075483,0.7706219504,-1.674475262079114,-1.6288260368479237,0.060155193,0.8089309809688757,-1.3471040175384859,-1.4359613590076639,0.0295902015580156,-3.1243655993785384,-1.7445291760283812,0.092188413,-1.6387314330134062,-1.1163886337129674,0.1034392218873336,-2.125432027877065,-2.383357517313768,0.001605923,-1.968985463552579,-2.0890017505417466,0.0534181518146254,7.4,-0.6543913646519711,-0.6263806164243205,0.5006887977555792,0.3889483711550343,0.7506146682561523,0.3552018187713516,0.28194539194353696,0.2861307509869721,0.23583782193960737,0.4467077498440341,0.9669024806828841,0.7021985578717312,0.8089198700390908,0.48006000624287426,0.44124662683543076,0.21236274100236396,0.3167937797029948,0.7996424774413018,0.7398480872150872,0.026028117271483457,0.592237523557286,0.8061049612271391,0.8488890172701318,1.0,1.0,0.7624064703841968,0.6544788274983819,0.7356531413920475,1.0,0.9552452845025989
125,125,45,,3,1.4014787893390124,1.982585108814772,0.063709637,1.4654297147336026,1.649886698823269,0.0192931681649484,0.5971285614735165,0.5925994595089216,0.059728185,1.964077603662549,1.85531323694836,0.104034943840862,0.601327160923805,0.689298296401315,0.0118073504669408,0.9889405361773551,1.1041238968699867,0.0180131869131521,0.7997555116414865,2.036245844112321,1.566687408481438,0.066740922,0.7132913964211184,-0.16888388499605672,0.916129478459782,0.045087056,0.7777300089597702,1.775782590974729,1.6672481815871838,0.0521464239311953,0.8,0.9362702190331762,0.47062190428294953,0.0589321489024192,,0.1871348584655416,0.5347063754742294,0.0144874427891859,0.6947074884170433,1.4703705573805415,1.389209142013266,0.0495361275512056,0.7777263894223324,0.8518601546956502,1.7602609870918784,0.068786599,0.6731853378834785,2.067110840773527,1.6458467857995567,0.1118013148875003,0.7219327107561184,1.826613342340966,1.7853609129974326,0.054974985,1.9178980481953647,1.4785580431588792,0.0589321489024192,0.9835471818086107,0.8495026123780752,0.054974985,0.3571784113237391,0.8051983953122138,0.038537613,0.553637636010249,1.1327346900591668,0.07315315,13.1,1.9493974336474515,2.098313199199793,0.6582113606067379,0.10134883648986204,0.33104809698260684,0.6878267156293566,0.11090926995529553,0.1694306084016652,0.8411205886475828,0.4890750327728244,0.5582815210896426,0.5194623501156623,0.0901901279638128,0.3189637022732943,0.7410784186798642,0.757209128149322,0.588564199304947,0.44496168869021085,0.3932080767315656,0.625319369934852,0.811047753182614,0.12683980775261539,0.13586691233031,0.6806207367696366,1.0,,0.3199114853952505,0.35097846599509275,0.34414202956093565,0.21883438421667822
126,126,55,,3,-0.1535867166398917,-0.15296129873258704,0.033577162,0.20649236889428035,0.5117848669405081,0.073030714,-1.0677717626349088,-1.0330982763380292,0.092623412,0.28312363947135616,0.32047027153410895,0.1090862085042045,0.601327160923805,0.09537044255040897,0.07509563,-0.8435081043865675,-0.9159391296106493,0.017485941,0.8006139518938576,-0.4176914552025274,-0.444478658919541,0.0275886572333599,0.7182423523217494,-0.16888388499605672,-0.12743252413331912,0.0,0.7777300089597702,0.3353409184673308,0.6248436043239318,0.022831160316721,0.8,-0.47085682526959155,0.3844604476548818,0.058473374,,0.1871348584655416,-0.33050596668827914,0.045375454,0.7018393886988633,0.010300319141019542,0.7478848404860553,0.070240184,0.7987318818538938,-0.6343081767272227,-0.4783804610282274,0.047921944783236,0.6998635981759435,0.19631778934720645,-0.12547379071440953,0.098652668,0.7817181562570739,0.7687075557144821,0.5753857776638321,0.05214648,0.2371434990040637,-0.11197951690784393,0.0551716408186603,0.10945431020127172,-0.1182759412623356,0.1035688119246996,0.3571784113237391,0.3385173136457985,0.008019026,-0.7076739137711651,-0.6948893760178456,0.04184306603861,9.5,-0.12549676499740137,0.16444745558573381,0.18307058531838333,0.7960463850153467,0.5733849911662309,0.7391620079261493,0.7092327376007413,0.16445462733764904,0.3476934983736426,0.0,0.24443123706197964,0.5154184404089356,0.36213579542275215,0.6346456552925923,0.38320493306298636,0.6184960459138192,0.5582821213643157,0.4048555610344144,0.7407749787705149,0.13009366451097362,0.4638996766118635,0.13431800487139522,0.18742757433464163,0.6806207367696366,1.0,,0.38422607653772545,0.6162108903777384,0.5237167212333738,0.7248979374078477
127,127,43,,1,-0.1535867166398917,-0.2705058171875475,0.037465322,-1.0524449769450417,-1.2219877683795175,0.036899326179065,0.5971285614735165,0.14461943843743724,0.077034839,-0.5573533426242403,-0.9454461573268242,0.06959734,-0.6034595267426837,-0.4309164657256084,0.086629372,0.9889405361773551,1.1169190356399754,0.006232874,0.7997529389714261,-0.4176914552025274,-0.6936193088610949,0.017894027,0.7106681730170749,-0.16888388499605672,-0.12743252413331912,0.0,0.8,-2.5455424265474655,-2.6658945116020685,0.066483541,0.8,,,0.0,,,,0.007194475,0.7218439816497266,-1.4497699190985025,-1.4153498130509565,0.06658234,0.8003489589777188,-0.6343081767272227,-0.9545614712800491,0.045697229,0.6982812471520446,-0.7390787363659537,-0.9631885526891132,0.065177449,0.7852286941861166,-1.3471040175384859,-1.8156411905365961,0.041181283,0.2371434990040637,0.2569890865941109,0.0528870919079383,-0.7646385614060673,-1.0922003629569619,0.090313766,0.3571784113237391,0.3498430761532864,0.034831913,-0.7076739137711651,-0.511636587191641,0.051688013857722,5.9,-1.6308121640142548,-1.2100734901883123,0.24438062894557183,0.32895422153856274,0.45854503685995107,0.337842191555345,0.8182720187959771,0.05825172105176903,0.2255142779418164,0.0,0.711775220595742,0.0,0.025981041155001328,0.5788732350127415,0.3450462948424758,0.26534557760116384,0.44088832139281936,0.380490659215684,0.645968384188639,0.5651869038875457,0.5730547559645287,0.12681739625247967,0.10854791817798848,1.0,1.0,,0.5646250117115779,0.6366294207865479,0.513065719476919,0.7546134523312142
128,128,408,,3,-0.1535867166398917,0.0289369873286571,0.0501482595215167,1.4654297147336026,0.9179539207820002,0.07301366,-2.732672086743334,-1.9345067252278527,0.091845805,0.28312363947135616,0.9149583283397541,0.1305907810142249,0.601327160923805,0.6646090174163313,0.007745655,0.9889405361773551,1.1019411527638443,0.0103142165186808,0.7962673659983104,-0.4176914552025274,0.1332221993178592,0.049657649,0.7148037175999999,-0.16888388499605672,0.7569079153113402,0.041181215,0.8,0.3353409184673308,0.6833557967942498,0.0295901306108655,0.7811277553,0.9362702190331762,0.8677158570755941,0.048795448,0.7551895439624786,0.1871348584655416,0.08682806985203328,0.032814385,0.7199607866466977,1.4703705573805415,0.8088406936359641,0.076542242,0.793274613413405,-0.6343081767272227,-0.4504630192315812,0.0540748690480803,0.6978044996429162,0.19631778934720645,0.28800054446219875,0.1162275931109514,0.7557641897803705,0.7687075557144821,0.7580586146034503,0.037221356,0.2371434990040637,0.5952243387056572,0.05766592,0.9835471818086107,-0.11414215558739339,0.1142751625622186,0.3571784113237391,0.6698508984823996,0.03906516,-0.7076739137711651,-0.7823855044256584,0.043024731,11.4,1.7459764337803092,0.8969817869826104,0.4443702005591617,0.7958259177087654,0.5676564134222486,0.9577099536576189,0.07251025304047536,0.09677014780885086,0.6258239834834382,0.44670701222430065,0.31679302014021204,0.4301115531184384,0.2515450464784869,0.7307353265317151,0.4887407560160116,0.803904632292069,0.3984931981552043,0.4314572534195595,0.8173520536527111,0.6338798853748117,0.477001293298789,0.09645325420199935,0.15161665494796583,1.0,0.37703281530504285,0.6485564440654796,0.5476425930187503,0.5473029824249149,0.5098566726343279,0.5052063990317546
129,129,421,,3,1.4014787893390124,1.503194282833734,0.065657666,1.4654297147336026,1.4870937268035453,0.0380744745343144,-1.0677717626349088,-0.8289662106562411,0.086913272,1.964077603662549,1.746171212543633,0.1076323785415898,-0.6034595267426837,-0.5276985175664938,0.085543858,-0.8435081043865675,-0.1432730550750313,0.095336806,0.8010959503,-0.4176914552025274,-0.12634922580778662,0.042925921,0.7499997266951184,-0.16888388499605672,0.4956304730215984,0.0333268359257557,0.8,0.3353409184673308,0.7641397375662722,0.037221356,0.7867035642266273,0.9362702190331762,1.3007666843544838,0.0,,0.1871348584655416,0.33355980177907396,0.0234081845313537,0.7082515744754346,1.4703705573805415,1.310360402367851,0.055457654,0.7904794104960615,0.8518601546956502,1.1244610059159383,0.068217348,0.6918368710612413,1.1317143150603668,1.181435489886272,0.1085876416110088,0.7304363599552743,0.7687075557144821,1.0998862284004531,0.0295902015580156,0.2371434990040637,1.2685690972653605,0.057126341,1.8576400534159498,1.956215639610973,0.0521464239311953,0.3571784113237391,0.37054776140305473,0.009513521,-0.7076739137711651,-0.1468302271544727,0.079283712,11.9,1.6239238338600235,1.3634528729914817,0.6889286518131257,0.3441460705309113,0.5313187791606508,0.7243869385019953,0.8080096367965042,0.8991866003961667,0.5409855461834888,0.3615078210607388,0.3984931981552043,0.0,0.16873053805189575,0.4092512765384666,0.731314545411492,0.7233061319479576,0.3167937797029948,0.42570259905573854,0.37297681959193246,0.15434486397271344,0.8790198738968906,0.1385168749524679,0.5181578977458443,1.0,0.5610886096546182,,0.4420503716419386,0.5120084779602401,0.4696878216364775,0.2908148954055978
130,130,342,,3,-0.1535867166398917,-0.24456872593923418,0.029548186,0.20649236889428035,0.9051068646211411,0.061987195,-1.0677717626349088,-0.15626167381256034,0.074756257,0.28312363947135616,0.17770812283903448,0.1102646751014544,0.601327160923805,0.6631611431136643,0.00824434,0.9889405361773551,1.1050796925532873,0.017770572,0.7982014129203219,-0.4176914552025274,-0.2675038446791985,0.036158311,0.7320815460067707,-0.16888388499605672,-0.12743252413331912,0.0,0.8,0.3353409184673308,1.0058985959690085,0.05214648,0.7889272727072238,-0.47085682526959155,-0.24965754554899702,0.071844333,0.7739171475172043,0.1871348584655416,0.30803275712147127,0.0176138545361922,0.7049667576357024,0.010300319141019542,0.857389133993439,0.066684658,0.7963321695831042,-0.6343081767272227,-0.6528293615339147,0.0332887526970374,0.6976428203238356,0.19631778934720645,0.12351613494724833,0.1046096647179306,0.7677545893840346,0.7687075557144821,1.0759077328359277,0.026077563,0.2371434990040637,0.583848406695584,0.0198734255712502,0.10945431020127172,-0.3675602764377954,0.075864781,0.3571784113237391,0.32905853866290924,0.009438228,-0.7076739137711651,-0.6493763595471777,0.066362587,10.6,1.095029234205453,1.9503668158271907,0.119540099347411,0.6532801783124269,0.4417588786424471,0.7511385981988511,0.07722479008689498,0.1671408851746508,0.4556948961965152,0.0,0.5582821213643157,0.6332778756204529,0.11771582793485628,0.5804333131621084,0.1322143629253994,0.681340031510273,0.27918734287820746,0.028397195515001666,0.542622151305206,0.153123082995813,0.735757923644327,0.11330146708556388,0.3315528710101612,1.0,0.6344925652391673,0.7954350114671076,0.4124283012711807,0.5859101723404887,0.5087683890073071,0.6067010718031609
131,131,283,,2,-0.1535867166398917,0.5598432863139113,0.06187964,1.4654297147336026,0.9854125792013292,0.063468747,-1.0677717626349088,-0.6081116168442741,0.078735765,-0.5573533426242403,-0.10298292281462987,0.1023224056386202,0.601327160923805,0.682783548558946,0.008597687,0.9889405361773551,0.6066903343307625,0.074547118,0.7998837767108398,-0.4176914552025274,-0.4062999722946152,0.029521097,0.706008386936628,-0.16888388499605672,-2.7793760074621843,0.080847166,0.7889272727072238,0.3353409184673308,0.34348005299940876,0.026077502,0.7841130077838898,-0.47085682526959155,-0.30063560662809113,0.074580425,0.7651355326,0.1871348584655416,-0.9779234334609014,0.058764138,0.6963255802091226,0.010300319141019542,0.7292933179706423,0.07151155,0.798060128,-0.6343081767272227,0.012830082823982689,0.063876624,0.6818402272441745,0.19631778934720645,0.5553551258365539,0.1149384822383694,0.7676536345222928,0.7687075557144821,0.3675844239387655,0.074103746,0.2371434990040637,-1.1558288977839943,0.090425741,0.10945431020127172,0.05991919020428527,0.09913202,0.3571784113237391,0.2845997843018802,0.005500721,0.553637636010249,1.2192199218134292,0.066398585,6.2,-1.3460227642002554,-1.7864156487606389,0.6293552446270394,0.6724330913533811,0.47107564271581515,0.6704224307540255,0.08056531069958885,0.7029800652021007,0.3720475973476393,0.8769774269812598,0.27918668980997724,0.657395387147244,0.4800130709108575,0.6540306150889952,0.6568618364500989,0.7903050167567899,0.7933574139217531,0.780843435749937,0.7090408651628572,0.08922908024639152,0.7361570486187539,0.12795717319468203,0.060019581442897874,0.8412033719129379,0.47557511194516877,0.7265617562883229,0.3345032362507476,0.6077287800993378,0.4023991674465348,0.6058465230811958
132,132,395,,3,-1.7086522226187961,-1.7342590777432287,0.03798333,-1.0524449769450417,-1.3895061871120957,0.038798733,0.5971285614735165,0.6518180549325204,0.065858263,-0.5573533426242403,-0.4812348846993783,0.077968906,0.601327160923805,0.6284436687733753,0.013818031403018,-0.8435081043865675,-0.9773158664525061,0.0147402982046986,0.8004004446913313,-0.4176914552025274,-0.6809222644119243,0.0108975573000324,0.7320812821329127,-0.16888388499605672,-1.349660970730258,0.048795448,0.8,0.3353409184673308,0.18086524440529303,0.041181283,0.7889273405075073,,,0.0,,0.1871348584655416,0.1000635227690654,0.0321771054353068,0.7104568198963535,-1.4497699190985025,-1.9110233866828654,0.046152013,0.8010660873332995,-2.1204765081500954,-2.2162497521436175,0.042957372,0.7047539698396577,-0.7390787363659537,-0.7731151842489897,0.065931598,0.7906394501940668,0.7687075557144821,0.15651014290153387,0.084245302,-3.1243655993785384,-2.3869927002677147,0.1052631312228759,-1.6387314330134062,-2.0544072848843746,0.06911982,0.3571784113237391,0.10761774690584887,0.0272528581666532,-0.7076739137711651,-1.0527289174540888,0.037637199121509,11.6,1.2984502340725954,3.9911335117829014,0.2525487838258322,0.3535089949591131,0.3762079635986165,0.42292123932543635,0.12991812276150722,0.13854211437705827,0.1373393611950767,0.5293012551044506,0.44088832139281936,0.0,0.24593428004242196,0.2673649301482396,0.2980518819710663,0.27330155460395866,0.901933283234792,0.9390854214346778,0.4943788795255152,0.4422014335480956,0.4172674602184282,0.13245806302644958,0.33155012295280084,1.0,0.6344948033063567,,0.4619370010128998,0.6456844664115859,0.55663442178985,0.8004136698906859
