,Unnamed: 0,Domain,Sub-domain,Paragraph,Context,Sentence,Rating,Transliteration,AYA_8b_vanilla,AYA_8b_avg,AYA_8b_entropy,AYA_32b_vanilla,AYA_32b_avg,AYA_32b_entropy,LLAMA_3b_vanilla,LLAMA_3b_avg,LLAMA_3b_entropy,LLAMA_70b_vanilla,LLAMA_70b_avg,LLAMA_70b_entropy,LLAMA_8b_vanilla,LLAMA_8b_avg,LLAMA_8b_entropy,conf_llama_70b_vanilla,conf_llama_70b_avg,conf_llama_70b_entropy,conf_llama_70b_verbal_conf,conf_noscale_llama_70b_vanilla,conf_noscale_llama_70b_avg,conf_noscale_llama_70b_entropy,conf_noscale_llama_70b_verbal_conf,conf_noscale_llama_8b_vanilla,conf_noscale_llama_8b_avg,conf_noscale_llama_8b_entropy,conf_noscale_llama_8b_verbal_conf,conf_llama_8b_vanilla,conf_llama_8b_avg,conf_llama_8b_entropy,conf_llama_8b_verbal_conf,conf_llama_3b_vanilla,conf_llama_3b_avg,conf_llama_3b_entropy,conf_llama_3b_verbal_conf,conf_noscale_llama_3b_vanilla,conf_noscale_llama_3b_avg,conf_noscale_llama_3b_entropy,conf_noscale_llama_3b_verbal_conf,conf_noscale_aya_32b_vanilla,conf_noscale_aya_32b_avg,conf_noscale_aya_32b_entropy,conf_noscale_aya_32b_verbal_conf,conf_aya_32b_vanilla,conf_aya_32b_avg,conf_aya_32b_entropy,conf_aya_32b_verbal_conf,noscale_aya_8b_vanilla,noscale_aya_8b_avg,noscale_aya_8b_entropy,noscale_aya_32b_vanilla,noscale_aya_32b_avg,noscale_aya_32b_entropy,noscale_llama_8b_vanilla,noscale_llama_8b_avg,noscale_llama_8b_entropy,noscale_llama_3b_vanilla,noscale_llama_3b_avg,noscale_llama_3b_entropy,noscale_llama_70b_vanilla,noscale_llama_70b_avg,noscale_llama_70b_entropy,FKGL,LIX,ARI,RSRS_mBERT,AYA_8b_entropy_minmax,AYA_32b_entropy_minmax,LLAMA_3b_entropy_minmax,LLAMA_70b_entropy_minmax,LLAMA_8b_entropy_minmax,conf_llama_70b_entropy_minmax,conf_noscale_llama_70b_entropy_minmax,conf_noscale_llama_8b_entropy_minmax,conf_llama_8b_entropy_minmax,conf_llama_3b_entropy_minmax,conf_noscale_llama_3b_entropy_minmax,conf_noscale_aya_32b_entropy_minmax,conf_aya_32b_entropy_minmax,noscale_aya_8b_entropy_minmax,noscale_aya_32b_entropy_minmax,noscale_llama_8b_entropy_minmax,noscale_llama_3b_entropy_minmax,noscale_llama_70b_entropy_minmax,conf_llama_70b_verbal_conf_minmax,conf_noscale_llama_70b_verbal_conf_minmax,conf_noscale_llama_8b_verbal_conf_minmax,conf_llama_8b_verbal_conf_minmax,conf_llama_3b_verbal_conf_minmax,conf_noscale_llama_3b_verbal_conf_minmax,conf_noscale_aya_32b_verbal_conf_minmax,conf_aya_32b_verbal_conf_minmax
33,33,,,,,,2,False,0.5661411009939096,0.5858673139696756,0.000381114,0.7286557668195162,0.7788629825538718,0.000847209,-1.0460218220960724,-0.1497277172490294,0.084380836,0.6270266287506403,0.19663380240989323,0.054974985,0.4956139503413174,0.19142597224893698,0.045087056,0.5736960751032915,0.41524672779550914,0.071803695,0.8,0.5165489558257063,0.3002793867229255,0.066864385,0.7348645567893982,-0.004480477407757089,0.30796292471182213,0.074660362,0.8,0.013240678533309465,0.12061193798421611,0.026077502,0.8,0.9450986970342141,0.7757572583553766,0.054974985,0.8,0.4170288281141495,1.182675500927503,0.058473374,0.7103792965,0.7241577287008596,0.5104235366740456,0.069326762,0.7998058961188093,0.7404795900698569,0.7319342737191681,0.003209834,0.7705779818110955,0.9218347435240728,0.9557559177440906,0.058164589,0.3309566642106234,0.39248476806397337,0.095236314,-0.20901728383126475,0.2877011218853209,0.090786831,1.183662174060352,1.2230133408804371,0.033326836,0.6887824428971301,0.21343002560605592,0.077200898,3.2,-0.30888880543743447,8.2,-0.3267384240632065,0.005108502347766016,0.009967381052756042,0.44570890875765246,0.4715979087012646,0.40080255939297277,0.5429237055430276,0.42197189493835263,0.46498288936460724,0.22771433476390535,0.2671806364731124,0.41118388072964523,0.66864293946749,0.03574405444270958,0.44738912852509655,0.8864569619295796,0.6247447802979583,0.2340280890847156,0.46242838264648356,0.8586824574654319,0.5981482189688638,0.646336579928195,0.18872244410494066,0.30814990730845615,0.36191824460708544,0.9980880515598232,0.3302905490137098
34,34,,,,,,2,False,-1.1750098322515103,-0.3012612135481537,0.05568249,-0.54845057717598,-0.5690701259926533,0.003268253,0.42381918653892586,0.34198926814123337,0.090425751,0.6270266287506403,0.5173609502311023,0.071844328,-0.8508039480859281,-0.3769607467910386,0.057126341,0.5736960751032915,0.4928287897952275,0.071844378,0.8,0.5165489558257063,0.6207790518981521,0.040337048,0.7222700357437134,-0.004480477407757089,-0.08819353040345178,0.097706256,0.8,0.013240678533309465,-0.5139640769658882,0.058473374,0.8132964119315147,-0.7858123997812566,0.04364254855422446,0.057126341,0.8,0.4170288281141495,-0.6060099868345844,0.099654627,0.7778545275330543,0.7241577287008596,0.5175932859790805,0.067995609,0.799638598,-0.503831473655779,-0.5041535729410351,0.008889071,0.7952581626562278,0.9218347435240728,0.920868144835699,0.086288945,0.9173255366707496,0.5096269664468902,0.08820691,-0.20901728383126475,0.2211882423087202,0.086743705,-0.17504863137512242,-0.01280557942732286,0.082043239,0.6887824428971301,0.526236452585563,0.071125045,2.8,-0.4743666890066191,5.9,-0.31063758430398364,0.7693935898093559,0.03890950995607282,0.5142763122546631,0.6163100333151107,0.5078260971742248,0.5432313187530805,0.25456153647086244,0.6085121476356892,0.5106020301258548,0.2870716652301931,0.7007698283756515,0.6557921730033884,0.09975888124388557,0.7001837781914461,0.8205690872365594,0.5969222223700694,0.5761249716441913,0.4260344164002906,0.8586824574654319,0.5674998577506851,0.646336579928195,0.3216865613803792,0.30814990730845615,0.7554270998732,0.9963806934557669,0.4580107248921972
35,35,,,,,,1,False,0.5661411009939096,0.19087485796537537,0.042591629,-0.54845057717598,-0.5758897361371935,0.001338556,0.42381918653892586,-0.0014365435892754613,0.079335521,-0.48390098523147235,-0.43868225119545595,0.026077502,-0.8508039480859281,-0.30098961324073525,0.058473354,-0.526450515977138,-0.4705379601407866,0.029590202,0.8158869177103043,-0.5040265568965984,-1.1837845024864058,0.093405248,0.7697059810161591,-1.1066779197159902,-0.28436016360331,0.1279178130374753,0.7841131299734115,0.013240678533309465,-0.3433512919436796,0.05214648,0.8110727548599244,-0.7858123997812566,-1.190061995116217,0.069021452,0.8,-0.7089490077940542,-1.0384231798449348,0.110619864,0.7554599940776825,0.7241577287008596,0.5613861566623001,0.057951705,0.7995896258268942,-0.503831473655779,-0.5316998609996567,0.00134522,0.7977031069,-0.3679426229516685,-0.04680202637292934,0.087187925,0.9173255366707496,0.8927352895924971,0.040076607,,,0.0,-1.533759436810597,-0.7254729380489228,0.096153507,-1.19813416537568,-0.9789703239208906,0.090425741,-0.4,-1.0811189287602956,-1.9,-1.1945793691692506,0.5884731395780177,0.015841139733002246,0.3884799569238352,0.22370347908877183,0.5198004043442384,0.2237380975673565,0.5894676141229261,0.7966689782105114,0.4553542361334799,0.3970516011262821,0.7778772089550635,0.5588297166277084,0.014726628640432273,0.7082642239857267,0.3694350546783097,0.0,0.6752102570434176,0.5416443363163964,0.881133459158123,0.6829337023694761,0.5901505320497997,0.29944999100559055,0.30814990730845615,0.6248244018264892,0.9958809087766527,0.4706633351298275
36,36,,,,,,1,False,-1.1750098322515103,-1.1884644082346212,0.000282551,-0.54845057717598,-0.5785065325545784,0.000218886,-1.0460218220960724,-1.2943781087374682,0.071849339,-0.48390098523147235,-1.1106451653108498,0.058932149,-0.8508039480859281,-0.7723789367818203,0.033326836,-1.6265971070575675,-1.305525125595994,0.057126341,0.9,-1.0143143132577506,-1.1244924078897887,0.1200028982924358,0.7551895439624786,-0.004480477407757089,-0.17684100033052194,0.1082862298311441,0.7867035642266273,-1.0658746219314066,-0.6956453940790737,0.057126341,0.8091815620660782,-0.7858123997812566,-0.2848083788117715,0.081946817,0.8,0.4170288281141495,0.562901744970529,0.089352523,0.7,-1.6998649842135969,-1.4223338473613925,0.069664155,0.7731045851914246,-0.503831473655779,-0.5360113881892654,0.001257131,0.7999340877475334,-1.012831306189539,-1.041998413543204,0.048016624,-1.428149953169755,-1.1946499714131753,0.066313564,-0.20901728383126475,0.0605328557380349,0.1019844303033035,-0.17504863137512242,0.14011598686620966,0.088689988,-1.19813416537568,-1.2303257373381755,0.099685347,0.1,-0.6101434139864627,1.5,-0.3986001744470396,0.0037463259152035297,0.0024561564492714687,0.3035642779033596,0.5055440801606644,0.29625977720234964,0.43194496801083265,0.757321710063639,0.6744039631804265,0.49883944935795654,0.5165570697287654,0.6283255890129563,0.6719000847014508,0.01373371320512137,0.3561745507761384,0.6153587965975618,0.7018004682160323,0.622799848524065,0.5971087769829243,1.0,0.6476084204625006,0.5993119504244344,0.28053806335724385,0.30814990730845615,0.3013872168262126,0.7255882773524993,0.4822086827112124
37,37,,,,,,3,False,-1.1750098322515103,-0.3012901432936356,0.055675846,-0.54845057717598,-0.43313643494467585,0.02727796,0.42381918653892586,0.005706528675761177,0.084380831,0.6270266287506403,0.08370475355774645,0.058473374,-0.8508039480859281,-0.3769607467910386,0.057126341,0.5736960751032915,0.21571132886608477,0.05214648,0.8,0.5165489558257063,0.3038588542302438,0.06464118,0.7448103845119476,,,0.0,,-1.0658746219314066,-0.7528470133760183,0.054974985,0.8110727631,-0.7858123997812566,-0.09661606238945811,0.054974985,0.8,-0.7089490077940542,-1.472896747514763,0.1079985087314455,0.7682262361049652,0.7241577287008596,0.5323682753445463,0.065796758,0.7995909655989578,-0.503831473655779,-0.1910696102341385,0.046799736,0.7977032706419778,0.9218347435240728,0.5568487553088972,0.103919054,0.9173255366707496,0.4122951182044158,0.09305951,-0.20901728383126475,-0.12161125912139385,0.124117813,-1.533759436810597,-1.0342818982890787,0.081946817,0.6887824428971301,0.33911454514863,0.071290119,2.1,-0.7544061842775468,2.1,-0.36848348192774555,0.7693017673179753,0.3259311563717791,0.44570885204270816,0.501608520549972,0.5078260971742248,0.3942911315723429,0.4079415553683945,0.0,0.48005334782183795,0.2671806364731124,0.7594438783917314,0.634564770375474,0.5270776661250949,0.8586513081940726,0.8660533844451633,0.8541101717026347,0.5754478759725312,0.427023198976848,0.8586824574654319,0.6223510703157924,,0.2994500734063452,0.30814990730845615,0.6992758591878618,0.9958945817976437,0.47066418249615394
38,38,,,,,,1,False,-2.9161607654969304,-2.8794276486369585,0.015329999,-0.54845057717598,-0.5787684681219661,0.000338696,-1.0460218220960724,-1.0318741086492915,0.076650688,-1.5948285992135849,-1.2753926491547585,0.063467243,-0.8508039480859281,-0.6381507810264812,0.045087056,-1.6265971070575675,-0.8078383638031038,0.066096955,0.9,2.0474122249091633,0.7103772998997216,0.1238633962489958,0.5075429826974869,-1.1066779197159902,-1.4969431788970828,0.1079985087314455,0.7924141824245453,-1.0658746219314066,-0.9008721104315449,0.045087056,0.8,-0.7858123997812566,-0.9541026793560825,0.087711546,0.8,-0.7089490077940542,-1.076947448808549,0.124143242,0.7554599940776825,-1.6998649842135969,-1.6714299326314777,0.051704503,0.7817567068916332,-0.503831473655779,-0.5935735017334551,0.015330436,0.7998877014179014,-1.6577199894274097,-1.8304271435055062,0.03015046,-1.428149953169755,-1.518765449001625,0.010550665,,,0.0,-0.17504863137512242,-0.5326085186920017,0.09434777,-1.6698633174438824,-1.1769680460659193,0.1508859393613491,-1.2,-1.174465427183938,-1.2,-1.176494546051384,0.2117075186123568,0.0038884131384957794,0.35802592611726636,0.5444479715607923,0.40080255939297277,0.49977377534276957,0.7816847792541395,0.6726120432823014,0.393709833231072,0.5698566586000524,0.8729733983183438,0.498520094851648,0.17236420918462073,0.19558524984204612,0.0926830616659035,0.0,0.6625299900207826,0.9037970115705656,1.0,0.04496849183339169,0.6195083180504337,0.18872244410494066,0.30814990730845615,0.6248244018264892,0.813887358102992,0.48196863300427895
39,39,,,,,,2,False,0.5661411009939096,0.5274212108975493,0.011669652,-0.54845057717598,-0.5765191661408798,0.00072917,-1.0460218220960724,-0.5172073184589762,0.058473374,-0.48390098523147235,-0.19896562524942163,0.052146424,-0.8508039480859281,-0.5811184461044587,0.048795448,0.5736960751032915,-0.01492877761502454,0.058932149,0.8,-0.5040265568965984,-0.28876875948084585,0.1000620463233808,0.7448103845119476,,,0.0,,-1.0658746219314066,-0.6359520511774474,0.058473354,0.8,-0.7858123997812566,0.19001337444735367,0.058473374,0.8,0.4170288281141495,0.44389178579078314,0.08174556,0.7077248275279999,-1.0938593059849826,-0.8892947763841674,0.061143253,0.7164461520558689,-0.503831473655779,-0.5296927733694172,0.001555924,0.7998317161869636,-0.3679426229516685,0.18879460712777263,0.092037471,-0.8417810807096289,-0.8360596694098467,0.044883077,-0.20901728383126475,0.05618696455818477,0.071290073,-0.17504863137512242,0.2396376313303602,0.074103781,-0.254675861239275,-0.2714288566142054,0.063178234,2.1,-0.801079433489368,3.0,-0.8892205941184746,0.16112019458203305,0.00855629560630459,0.15184085593350705,0.4473333554279175,0.43376840672690437,0.4455990838729655,0.6314777485575649,0.0,0.5106018554815697,0.2995260763735542,0.574833540360063,0.5896404784311754,0.017101627265479084,0.7518541743515537,0.4144869670560533,0.4905788703409023,0.5203724188333466,0.37843353282083686,0.8586824574654319,0.6223510703157924,,0.18872244410494066,0.30814990730845615,0.34643764482967265,0.1473616023263995,0.4816789088897413
40,40,,,,,,4,False,-1.1750098322515103,-1.1884536478575354,0.000159004,-0.54845057717598,-0.37695072321442563,0.033673418,0.42381918653892586,-0.1646994732863143,0.054974985,0.6270266287506403,0.19663380240989323,0.054974985,0.4956139503413174,0.5245433198572038,0.0,0.5736960751032915,0.10525445352786357,0.057126377,0.7889272727072238,0.5165489558257063,0.8611967005936142,0.063178174,0.7110727608203888,-0.004480477407757089,0.2709788041169053,0.058473374,0.7651355326,0.013240678533309465,-0.17402105962272332,0.037221356,0.8,-0.7858123997812566,-1.4204733932075093,0.029590202,0.8,-0.7089490077940542,-1.0295425292678044,0.076650723,0.7734071403741837,-0.48785362775636865,0.0527350260608497,0.1006487498014603,0.7025796504836762,-0.503831473655779,-0.504019124351625,0.008794831,0.7991427327614474,-1.012831306189539,-1.122684537459675,0.021517643,-0.2554122082495027,-0.24716714692571912,0.084099514,0.3847818179621009,0.1563592656662502,0.057126341,-1.533759436810597,-1.3729672657210181,0.084090049,0.6887824428971301,0.9432686855037663,0.0409345495107322,0.1,-0.8214241831458031,1.1,0.9124732097578258,0.0020388615349208935,0.4023850208334528,0.11215866848297984,0.4715979087012646,0.0,0.4319452402148383,0.39870872664909673,0.36417072814912554,0.32502485554599886,0.032477756686944054,0.5390067237076669,0.9710210661201019,0.09869663339655277,0.11798951932474268,0.7820697218618261,0.39311189700267485,0.5904981042457825,0.24519530232161674,0.8430347513637264,0.540251649957433,0.5230337121315354,0.18872244410494066,0.30814990730845615,0.7294903790495977,0.0058472565422498235,0.47811341296260546
41,41,,,,,,1,False,-1.1750098322515103,-1.2106059296983984,0.005459153,-1.825556921171476,-1.90155342309849,0.009668131,-1.0460218220960724,-1.2328638523918531,0.074580425,-0.48390098523147235,-0.7572124951919826,0.041181283,-0.8508039480859281,-0.9712683521471874,0.0,-0.526450515977138,-0.7557577090881122,0.033326836,0.8158869177103043,-1.524602069618903,-1.414057761738867,0.082043239,0.7841131299734115,-1.1066779197159902,-1.3122682696605452,0.129174307,0.7867035642266273,-1.0658746219314066,-0.9008721104315449,0.045087056,0.8,-0.7858123997812566,-1.2331463416606965,0.084090049,0.8,-0.7089490077940542,-0.582425657954054,0.1242490142805667,0.7526108339428902,-1.6998649842135969,-1.3541027473630047,0.082657574,0.7562110910408592,-1.7481425373814148,-1.757908041875643,0.012797004,0.8970667171000001,-1.012831306189539,-1.282553872990947,0.05574523,-1.428149953169755,-1.4650807772467842,0.027217501,,,0.0,-0.17504863137512242,-0.07797816435410912,0.084090089,-1.19813416537568,-1.4075163818887146,0.026077502,0.9,-0.9410991811248319,-0.2,-0.6533538679866822,0.07528884435676711,0.11541621286667715,0.3345429559736115,0.35326989066818193,0.0,0.25199161819102445,0.5177635452372763,0.8044943915558675,0.393709833231072,0.5363729855256374,0.8737171873939842,0.7973367498625705,0.14380804738109734,0.4256428168647644,0.24890432905885987,0.0,0.5904983851342404,0.1562025492672435,0.881133459158123,0.7179930352146318,0.5993119504244344,0.18872244410494066,0.30814990730845615,0.6082083824969255,0.5531820103298362,0.9848709841863559
42,42,,,,,,1,False,-1.1750098322515103,-0.4648289608628406,0.054976453,-1.825556921171476,-1.6341692206199876,0.042609057,-1.0460218220960724,-0.2629064924572437,0.1108428306566933,-1.5948285992135849,-1.464077784672199,0.041181283,-0.8508039480859281,-0.44976068808538666,0.054974985,-1.6265971070575675,-1.0474337991638458,0.06034792,0.9,-1.0143143132577506,-0.46985578204151746,0.1546149823840253,0.8811277568340301,-0.004480477407757089,0.1096945017097377,0.1332472616021699,0.7270030736923218,0.013240678533309465,-0.5749575561785564,0.058932149,0.8,-0.7858123997812566,-0.2848083788117715,0.081946817,0.7867035642266273,0.4170288281141495,0.4847613186809378,0.090425751,0.7302710175514221,0.7241577287008596,0.11172877899293651,0.091283643,0.7998667497952624,-1.7481425373814148,-1.3240706033992573,0.053548227,0.8320184194599278,-0.3679426229516685,0.5350022708845678,0.1126077857710988,-0.2554122082495027,-0.22824799554998565,0.099093957,0.9785809197554667,0.7049681350592573,0.079663271,-0.17504863137512242,-0.01280409246936515,0.089352523,-1.6698633174438824,-1.2135274092595747,0.1476543169435416,-1.2,-1.174465427183938,-1.2,-1.4719876509958918,0.7596359022195187,0.509205225576326,0.7458670193284757,0.35326989066818193,0.48870156194252923,0.4563040432419834,0.9757537903391643,0.8298606521583521,0.5146081517218309,0.5165570697287654,0.635872512061175,0.880611623766792,0.6031448354533505,0.9367496263962672,0.9226153472769584,0.548198589933288,0.6274523093817878,0.88443980243563,1.0,0.9540750042459041,0.38817315380116524,0.18872244410494066,0.12416710086295524,0.47792478894012325,0.9987090927191238,0.648245411330199
43,43,,,,,,4,False,0.5661411009939096,0.5860283487553875,5.767104554209448e-05,0.7286557668195162,0.7821964235776772,0.000732244,0.42381918653892586,0.5014889072539037,0.074580374,0.6270266287506403,0.8453542736602464,0.045087056,0.4956139503413174,0.8068357334869216,0.041181215,0.5736960751032915,0.8755536215097848,0.048795448,0.8,0.5165489558257063,0.6928204045968963,0.026077502,0.7448104560375214,0.5466182437463595,0.6451881493511342,0.071844333,0.7103790879249573,0.013240678533309465,0.5393637832838313,0.058473374,0.8,0.9450986970342141,0.48912627555744453,0.058473374,0.8,-0.7089490077940542,-0.2502418428732844,0.074448265,0.7651355326,0.7241577287008596,0.7918083259858232,0.003061252,0.7999084714800574,0.7404795900698569,0.7591327899228897,0.006592993,0.7679171339997992,0.9218347435240728,0.42267717543388533,0.087947267,0.9173255366707496,1.0116229493761972,0.004568169,0.3847818179621009,0.7134552356176919,0.058473374,-0.17504863137512242,0.20292830472500423,0.076650688,0.6887824428971301,0.816981621371407,0.0,3.6,0.5435546509464355,9.4,-0.11743828236134746,0.0006384033264198673,0.008593043432551777,0.33454237748117976,0.38677520910823,0.36608148402752844,0.368953233420538,0.16457151193716477,0.4474447303485215,0.5106020301258548,0.2995260763735542,0.5235190723950532,0.02892489530984108,0.07387810967333999,0.7150895391988802,0.03660804495047582,0.4023814334141738,0.5382573383104456,0.0,0.8586824574654319,0.6223512443709718,0.32938019718405354,0.18872244410494066,0.30814990730845615,0.6812511828794539,0.9991348826631858,0.3165206357145669
44,44,,,,,,5,False,0.5661411009939096,0.5867230404491461,0.000251514,0.7286557668195162,0.7808460506029253,0.000144561,0.42381918653892586,0.8310700007982081,0.081796404,0.6270266287506403,1.1975745668982178,0.076938672,0.4956139503413174,0.5245433198572038,0.0,0.5736960751032915,1.2270039711561165,0.079335521,0.7841131299734115,0.5165489558257063,0.887156051199382,0.06911982,0.7397314608097076,0.5466182437463595,0.47029031367888274,0.045087056,0.7394119620323181,0.013240678533309465,0.3192550982242018,0.048795448,0.8,0.9450986970342141,1.1387152618132244,0.045087056,0.8,0.4170288281141495,0.642005247477781,0.066200705,0.7205368995666503,0.7241577287008596,0.5568943706223216,0.062660368,0.7999617497887925,0.7404795900698569,0.7473956083803346,0.003248796,0.789330627808502,0.9218347435240728,0.8843860092946519,0.041801759,0.9173255366707496,0.6167285636425756,0.083977901,0.3847818179621009,0.6177983157387273,0.05214648,1.183662174060352,0.6998638398255743,0.058932149,0.6887824428971301,0.9605783620393918,0.048426452,5.6,0.5632155434715614,11.6,0.15740265277675372,0.0033173833106009717,0.001567645653623385,0.4163937253754898,0.6600113999749622,0.0,0.5998735168504447,0.43620563358502207,0.28080107047731506,0.4260923067258028,0.1757587239272708,0.46552235533626685,0.6042864962549607,0.0361832235919857,0.3003124851559103,0.7809298212237289,0.3588432466699039,0.4138340110091979,0.2900713133630592,0.8362315231581963,0.609991673109564,0.4320588526972875,0.18872244410494066,0.30814990730845615,0.4211563782719723,0.999678613536175,0.4273356744123018
45,45,,,,,,4,False,0.5661411009939096,0.5857841940509307,0.000156351,0.7286557668195162,0.8255742306238004,0.011675093,0.42381918653892586,0.6075140788280456,0.085653602,0.6270266287506403,0.5924948343183407,0.066096955,0.4956139503413174,0.38720493316575716,0.026077502,0.5736960751032915,0.16392667426355212,0.099940088,0.8908184885978698,0.5165489558257063,0.8222926176948299,0.087235166,0.7397314608097076,-0.004480477407757089,0.2709788041169053,0.058473374,0.7777300089597702,1.0923559789980255,0.6003572624964993,0.058932149,0.8,0.9450986970342141,0.48912627555744453,0.058473374,0.8,-0.7089490077940542,-0.20042654229463455,0.058473374,0.7602685838937759,0.7241577287008596,0.7361971918157686,0.023202255,0.7999368292652065,0.7404795900698569,0.8152696547929987,0.018324242,0.7468778638892132,-0.3679426229516685,-0.3400833210556065,0.039312143,0.9173255366707496,1.0151107898124518,0.002332321,-0.20901728383126475,0.054496619979606954,0.058473374,-0.17504863137512242,-0.44459656488389887,0.052146424,0.6887824428971301,0.9717786164944613,0.080930732,6.0,0.7495096236589167,11.4,0.3575994490521396,0.002002196112038186,0.13940823982201478,0.4601458793154314,0.5670067167734851,0.2318166336736505,0.7556692299645063,0.5505290791544969,0.36417072814912554,0.5146081517218309,0.2995260763735542,0.41118388072964523,0.22336334521437423,0.20610958247443442,0.2779346712595232,0.015651037378192352,0.4023814334141738,0.36618321527196135,0.4847698469149415,0.9870249137189786,0.609991673109564,0.5675757679656339,0.18872244410494066,0.30814990730845615,0.6528676207233359,0.9994242875568693,0.20764220829376256
46,46,,,,,,4,False,0.5661411009939096,-0.03265531978288587,0.051927956,0.7286557668195162,0.7735857047863302,0.002665922,0.42381918653892586,0.2724323801649876,0.085653602,-0.48390098523147235,-0.03414215740067091,0.058473374,0.4956139503413174,0.24224997007559065,0.041181283,0.5736960751032915,0.16221895313394996,0.054974985,0.8,0.5165489558257063,0.24624479514169045,0.074103781,0.7448103845119476,-0.004480477407757089,0.21076129253660172,0.054974985,0.8,0.013240678533309465,-0.11743910494883646,0.029590131,0.8,0.9450986970342141,0.48912627555744453,0.058473374,0.7841131299734115,0.4170288281141495,0.9092166973747067,0.084380831,0.6896209120750427,0.7241577287008596,0.4121274796664293,0.081198059,0.7998960413342786,0.7404795900698569,0.6424259408263456,0.021584094,0.7754908895834831,-0.3679426229516685,-0.037780047759167434,0.085073181,-0.8417810807096289,-0.18072776707841154,0.1047900913366569,,,0.0,-0.17504863137512242,0.553502885670323,0.057126377,-0.254675861239275,-0.03713568006381347,0.1021368450523971,0.9,0.08571230153523629,9.3,-0.2922933707624468,0.7175045672546998,0.03170900412286049,0.4601458793154314,0.501608520549972,0.36608208851530066,0.41567808687801316,0.4676587228113545,0.34238284791702384,0.2583873637989487,0.2995260763735542,0.5933647261362471,0.783246794451094,0.24285375447807983,0.689255932076251,0.9760062443442289,0.0,0.40115349820916235,0.6117930916580075,0.8586824574654319,0.6223510703157924,0.646336579928195,0.18872244410494066,0.08832325729898116,0.24085740543430356,0.999008027022005,0.3557148945118871
47,47,,,,,,2,False,-1.1750098322515103,-0.9527667023528762,0.031491452,-0.54845057717598,-0.5780935602433824,1.3425549787972665e-05,0.42381918653892586,0.10773396671950503,0.084245302,-0.48390098523147235,-0.542931933616156,0.0,0.4956139503413174,0.1343931909211667,0.048795448,-0.526450515977138,-0.4926724533487815,0.026077563,0.8222700387239457,-1.0143143132577506,-1.1462796503958241,0.092188403,0.7697058767080307,,,0.0,,0.013240678533309465,-0.24904282630353783,0.045087056,0.8,-0.7858123997812566,0.19001105550567318,0.058473354,0.7867035642266273,-0.7089490077940542,-0.8789385304664401,0.1041345444998363,0.7651355326,-1.0938593059849826,-1.3718217059179374,0.072085324,0.7182327469432493,-0.503831473655779,-0.5332181319111726,3.870995476050855e-05,0.7998698616400362,-1.012831306189539,-1.2685437340705228,0.053310085,-1.428149953169755,-1.4666030811267738,0.026617369,,,0.0,-1.533759436810597,-0.8777356011327209,0.076566499,-1.19813416537568,-1.1065311462732415,0.082043239,0.5,-0.5988286869048091,3.8,-0.4985908272707898,0.43506466472769717,0.0,0.4441715481056724,0.0,0.43376840672690437,0.19717825295051672,0.5817882734620309,0.0,0.393709833231072,0.29952589145735475,0.7322725404122674,0.6952737144713739,0.0,0.4037546133744601,0.2432791833117564,0.0,0.5376661453513555,0.49143369184447705,0.8901539289116085,0.6829334485390062,,0.18872244410494066,0.12416710086295524,0.6812511828794539,0.16559466604132833,0.4818763119803404
48,48,,,,,,2,False,0.5661411009939096,0.3233829857626725,0.033674057,-0.54845057717598,-0.5781067078356262,3.219046968395716e-05,0.42381918653892586,0.6075123214462186,0.085653643,0.6270266287506403,0.45494382093142527,0.079228091,0.4956139503413174,0.07140051061783445,0.05214648,0.5736960751032915,0.335137188992969,0.078333286,0.7811277776956558,0.5165489558257063,0.10448647822978331,0.087969915,0.7697059810161591,-0.004480477407757089,0.2709788041169053,0.058473374,0.7651355326,0.013240678533309465,-0.20910799702431915,0.041181215,0.8,0.9450986970342141,0.4891293674796852,0.058473354,0.8,-0.7089490077940542,-0.356714525144667,0.077200903,0.7697059810161591,-1.0938593059849826,-1.1127474222725227,0.074287405,0.7060006265979609,-0.503831473655779,-0.5337042239148024,0.000288903,0.7989016619268569,-0.3679426229516685,-0.31781268679871194,0.078831661,-0.8417810807096289,-1.0475398035737415,0.060461183,-0.20901728383126475,0.1941186950093771,0.084380836,-0.17504863137512242,0.08151327392785584,0.071844333,0.6887824428971301,0.200032351255541,0.090871644,4.4,-0.007634196888406266,9.0,0.055538430230983905,0.4652290579847312,0.00022432336235524714,0.46014634437797464,0.6796509726377095,0.46355749302714433,0.5922953951392302,0.5551659785716389,0.36417072814912554,0.3596031927634158,0.29952589145735475,0.5428755811383983,0.7165322990713674,0.002820108486028112,0.6331542790540267,0.5605033713034953,0.580662264201931,0.5045060972351523,0.5443152664279505,0.8320126966832722,0.6829337023694761,0.5230337121315354,0.18872244410494066,0.30814990730845615,0.7079055847504834,0.040759970050827654,0.47686586904928197
