,Unnamed: 0,Domain,Sub-domain,Paragraph,Context,Sentence,Rating,Transliteration,AYA_32b_vanilla,AYA_32b_avg,AYA_32b_entropy,AYA_8b_vanilla,AYA_8b_avg,AYA_8b_entropy,conf_noscale_aya_32b_vanilla,conf_noscale_aya_32b_avg,conf_noscale_aya_32b_entropy,conf_noscale_aya_32b_verbal_conf,conf_aya_32b_vanilla,conf_aya_32b_avg,conf_aya_32b_entropy,conf_aya_32b_verbal_conf,noscale_aya_32b_vanilla,noscale_aya_32b_avg,noscale_aya_32b_entropy,noscale_aya_8b_vanilla,noscale_aya_8b_avg,noscale_aya_8b_entropy,FKGL,osman,ARI,RSRS_mBERT,AYA_32b_entropy_minmax,AYA_8b_entropy_minmax,conf_noscale_aya_32b_entropy_minmax,conf_aya_32b_entropy_minmax,noscale_aya_32b_entropy_minmax,noscale_aya_8b_entropy_minmax,conf_noscale_aya_32b_verbal_conf_minmax,conf_aya_32b_verbal_conf_minmax
10,10,,,,,,3,False,0.27598476333588406,0.2727928415772774,0.00797692,0.30452955138676624,0.29258808390623015,0.000422284,-1.450885015477131,-1.2209151751540146,0.070344034,0.7245039100787836,-0.7275094246941166,-0.4468114959919423,0.048663908,0.7999381238789283,-1.0929635953525332,-1.1327430239430984,0.0178354310887109,-0.5466583346599162,-0.6612213479400005,0.052714829,2.4,-0.28395214419541925,8.7,-0.2145071886166808,0.10891366378900208,0.0067022420185393755,0.6518911173675211,0.4524152582467723,0.1570460216760004,0.430477574604658,0.2152804972671154,0.4961795645771043
11,11,,,,,,3,False,-0.7768460005010068,-0.8008753075480061,0.001166689,-1.3040111559382044,-1.435058679732129,0.006653431,-2.1164286005583834,-2.2070611814676373,0.014013495,0.7939912323492081,-0.7275094246941166,-0.7773002606266121,0.001930315,0.8000081777292507,-1.6870282408475776,-1.7623034883152426,0.001519547,-1.8191059836988173,-1.9727313840952931,0.008769102,-1.2,0.3004670867533955,10.3,-0.4855132175558941,0.015925840864482406,0.10613853230057507,0.12934014715491357,0.017887816728393978,0.011266630793349764,0.03751624559394257,0.9346543882672984,0.4965323182089221
12,12,,,,,,3,False,-0.7768460005010068,-0.7972079462555544,0.002626735,-1.3040111559382044,-0.9911017433433194,0.044719445,-1.450885015477131,-1.4557961870927407,0.073998283,0.7531179113428493,-0.7275094246941166,-0.7732511683809451,0.000798236,0.7999669780463591,-1.6870282408475776,-1.6783204654290782,0.0328381543556264,-1.1828821591793668,-1.2978998208134096,0.038702852,0.5,-0.7896857993738917,5.5,-0.5524634735830856,0.035861508084823863,0.713593823916073,0.685789805259509,0.007361782672619919,0.29109256475883444,0.305182910484354,0.5115095755198009,0.4963248586945217
13,13,,,,,,3,False,0.27598476333588406,0.05058318253865366,0.042585876,-1.3040111559382044,-0.8622083750026699,0.05038913,-1.450885015477131,-1.4590035569560607,0.033147159,0.7244978757851641,-0.7275094246941166,-0.5013247143274738,0.044721173,0.7998688194,-1.6870282408475776,-1.5252829769062695,0.053971694,-0.5466583346599162,-0.5911352449312327,0.036424561,4.8,-0.23316418165274375,13.5,-0.3034904806973208,0.5814690693443338,0.8040703354584429,0.3068338275708251,0.4157558352887524,0.4799168123325708,0.2848105029637513,0.21521802668775436,0.495830584377861
14,14,,,,,,4,False,0.27598476333588406,0.29420093686173615,0.001148719,0.30452955138676624,0.29230077041478986,0.000534847,0.5457457397666272,0.5523437820568968,0.00669144,0.7997435547686507,0.35067001046407065,0.33676363942382337,0.00212681,0.7798183728955138,0.6892303411326002,0.32815469159829724,0.084744337,-0.5466583346599162,-0.29909911896305635,0.068559594,5.6,0.7271575044534787,16.9,0.6960608484133783,0.01568047603354589,0.008498515985919183,0.06141700968590986,0.019714820905478193,0.7548646562862537,0.5721609722251473,0.9942058348615115,0.39486728555152917
15,15,,,,,,3,False,0.27598476333588406,0.6186832331686738,0.048907037,0.30452955138676624,0.2940645301802993,0.000212162,0.5457457397666272,0.6384829971875489,0.02741702,0.7999617565228163,0.35067001046407065,0.6094982801992828,0.045662135,0.7679166739000001,0.6892303411326002,0.836434304267714,0.03705055,0.7257893143789849,0.6559781181447004,0.065101324,1.3,-0.2514049287631409,9.7,-0.635408063251786,0.6677790637843726,0.00334912706448005,0.2536781193695757,0.42450486963811246,0.3287295366725049,0.5412372290526225,0.9964647885783693,0.33493671034183237
16,16,,,,,,4,False,1.328815527172775,1.380978202189257,0.006168022,0.30452955138676624,0.2930836503475397,0.000243991,0.5457457397666272,0.5707997454858241,0.004483229,0.7997792627445733,1.428849445622258,1.2012299957476917,0.043428727,0.7468783817972764,0.6892303411326002,0.7362989002884677,0.001071344,0.7257893143789849,0.7434776257591066,0.052047156,3.2,0.08908901729761262,11.6,-0.2089260263967089,0.08421472378057683,0.0038570524405603947,0.04093251191669532,0.4037387140355103,0.007262020318273815,0.4245072633290118,0.9945755049644882,0.2289991507025646
17,17,,,,,,3,False,-0.7768460005010068,-1.2151606030859397,0.054072509,-1.3040111559382044,-0.8723708762367816,0.053573743,-2.1164286005583834,-1.9005402975543682,0.067804904,0.7754889549699329,-0.7275094246941166,-1.0685438840984938,0.047962241,0.8001121050212532,-1.6870282408475776,-1.7599794197287613,0.003557264,-1.1828821591793668,-0.5535998449741588,0.093351911,-1.9,-0.6616429078930616,6.5,-1.6174808297525824,0.7383091229934603,0.8548902090232848,0.6283368452346744,0.44589118109507814,0.029473253335903782,0.7938531025561565,0.7431078609900643,0.4970556403322628
18,18,,,,,,3,True,0.27598476333588406,0.26293593309280006,0.010632393,-1.3040111559382044,-1.36909546764713,0.008787064,0.5457457397666272,0.29241728107709675,0.054722463,0.7997135856025821,-0.7275094246941166,-0.5493719846177335,0.04040901,0.7979671623006197,-1.0929635953525332,-1.1398933686508057,0.0103481857287181,-1.1828821591793668,-1.117508241919629,0.0484367789296948,4.4,-0.05612163616947359,12.4,-0.021862425713485477,0.1451718543121786,0.1401869266561136,0.5069774128795322,0.3756614826931748,0.09014887641349445,0.3922233834474264,0.9938955763150554,0.486254858772599
19,19,,,,,,3,False,0.27598476333588406,0.3087766143971075,0.005384723,0.30452955138676624,0.29139869161773324,0.000812204,0.5457457397666272,0.5634328191305724,0.001023608,0.7997796968981049,0.35067001046407065,0.3483692742340256,0.005111988,0.7946598355561832,0.6892303411326002,0.7350365505579233,0.000762633,-0.5466583346599162,-0.6934269532726473,0.043341519,2.8,-0.16485079541576492,12.0,-0.8959073151334536,0.07351945240006812,0.012924563255186716,0.00883929317227834,0.047470909738984955,0.00450374492883829,0.34666172705184756,0.9945799995788311,0.4696009344652201
20,20,,,,,,5,False,1.328815527172775,1.3919424482589602,0.001174396,1.9130702587117367,1.6166760503653297,0.042651933,0.5457457397666272,0.5581037359878922,0.004049501,0.7999565759836471,1.428849445622258,1.4309456542428127,0.006073413,0.7705780749,0.6892303411326002,0.4801926849110091,0.063127214,0.7257893143789849,0.5359750250360882,0.0583260679058399,0.9,-0.10476362846386696,9.3,0.5699863409444638,0.01603107329364366,0.6806005847269491,0.036909028541036976,0.056410208402834894,0.561719681337837,0.4806530990153812,0.9964111565704306,0.3483380989044047
21,21,,,,,,5,False,0.27598476333588406,0.29524456210643135,0.000195234,0.30452955138676624,0.2899389634158792,0.001250077,0.5457457397666272,0.511639733124184,0.021640904,0.7997922042159956,0.35067001046407065,0.34858690199189113,0.004946068,0.7904648828167069,0.6892303411326002,0.40597595044234863,0.076922373,0.7257893143789849,0.3568500803635927,0.081171303,4.4,-0.09725273259487997,13.5,-0.29515265114714007,0.0026614617972908153,0.01991211574506792,0.20009590493593488,0.04592819092648686,0.6849768622061896,0.6849344832820107,0.994709482736952,0.44847740153525173
22,22,,,,,,6,True,0.27598476333588406,0.6780283147296723,0.051960321,0.30452955138676624,0.29904283492077877,0.001725864,0.5457457397666272,0.5618962398885001,0.001917813,0.7999072137053076,1.428849445622258,1.4245759344598694,0.008433385,0.7914899712415988,0.6892303411326002,0.39545548146623055,0.075985025,0.7257893143789849,0.713784483661112,0.035101951,4.8,0.43494788897907155,14.6,0.2154228419345689,0.7094690199591732,0.027504697695777625,0.01713439736645203,0.07835315199835537,0.6766018320979763,0.2729837653297861,0.9959001290465954,0.453639197255991
23,23,,,,,,4,False,0.27598476333588406,0.3087678773218116,0.005378532,0.30452955138676624,0.29357395458471613,5.066234796269711e-05,0.5457457397666272,0.2805401122966418,0.067323369,0.7999184916424269,0.35067001046407065,0.3619578502729943,0.00883124,0.7957912515000001,0.6892303411326002,0.015329666610313293,0.1025871246298968,0.08956548985953429,0.05094156304208346,0.086391201,5.2,0.3601965919972463,14.4,0.016905096984257375,0.0734349196416748,0.0007719247804657247,0.623869879608066,0.08205239496572778,0.9142866464274181,0.7316106494398803,0.9960168849272781,0.47529813856523306
24,24,,,,,,6,False,0.27598476333588406,0.29640210957649,0.000936145,0.30452955138676624,0.2933658951848617,0.000187182,0.5457457397666272,-0.17742598451041927,0.092779841,0.7998809210555577,0.35067001046407065,0.372649209932162,0.012043207,0.7979667402112796,-1.0929635953525332,-1.118808925296447,0.0290183388592574,-0.5466583346599162,-0.7107008273870586,0.083315627,6.0,-0.10869790725238405,13.7,0.07444273407419796,0.012777961644480843,0.0029504976417998835,0.8600171698335346,0.11191716061196133,0.2569632234790645,0.7041089620400837,0.9956279319732699,0.4862527333569795
25,25,,,,,,6,True,1.328815527172775,1.3644063242700948,0.020138802,0.30452955138676624,0.2942980187101683,0.000271309,0.5457457397666272,0.8077086685916719,0.052357482,0.7998252504987022,1.428849445622258,1.4605576616491127,0.023914927,0.7562173468487388,0.6892303411326002,0.7388817228976543,0.002766821,1.3620131388984353,1.2951897161688033,0.049235901,3.6,1.8677406914153942,21.0,1.3317142563868505,0.27497365938164836,0.004292991534586688,0.485038636187117,0.22230003055355907,0.02241079209010565,0.3993691082362989,0.995051597416249,0.27602517174446506
26,26,,,,,,5,False,0.27598476333588406,0.29522309917566997,8.171716613126219e-05,0.30452955138676624,0.2935650548204568,4.529406550888303e-05,0.5457457397666272,0.5471193162765283,0.009007551,0.7998460588590319,0.35067001046407065,0.3395956281050376,0.001570778,0.7962672106560376,-1.0929635953525332,-0.6511753482617861,0.092918263,-0.5466583346599162,-0.26955917891449954,0.074548814,2.8,-0.8261672935946865,7.3,-0.39921741364782926,0.001111487465034199,0.0006862580336543567,0.0829024431941902,0.014544853290055455,0.8278971653995252,0.6257163918666874,0.9952670178792422,0.47769481369610345
27,27,,,,,,4,True,0.27598476333588406,0.2938592133938112,0.000748125,0.30452955138676624,0.28075696681329027,0.003577363,0.5457457397666272,-0.0386621605963165,0.090972116,0.7997767551692447,0.35067001046407065,0.3314461347777494,0.002400643,0.7985935766548096,-1.0929635953525332,-0.9066657769371791,0.060507352,-0.5466583346599162,-0.887887924974521,0.059949019348214,3.2,0.04080468671126595,13.0,-0.3146706482900501,0.010210710920347083,0.05705081368708691,0.8432477855990329,0.022260911314005143,0.5383117014527103,0.4951654805198489,0.9945495450604058,0.4894091456168854
28,28,,,,,,5,False,0.27598476333588406,0.30879600518561245,0.005409808,0.30452955138676624,0.29367269468015206,2.12268572068244e-05,0.5457457397666272,0.605677538535581,0.01857897,0.7998792569078205,0.35067001046407065,0.3403159549916006,0.002057706,0.792414118197101,0.6892303411326002,0.7385861489879301,0.003031371,0.7257893143789849,0.6849776711102499,0.046413465,2.4,-0.06756681082697767,9.6,-0.1522185243180684,0.07386196641142273,0.0003021948890997953,0.1716918347666974,0.019072294140658592,0.024774497154956495,0.37413097298807135,0.9956107037308533,0.45829270585526016
29,29,,,,,,4,False,0.27598476333588406,0.744958807325774,0.055081979,1.9130702587117367,1.9047299405011273,0.016789158,0.5457457397666272,0.5645678871022967,0.000647271,0.7997724847219956,0.35067001046407065,0.6370955074196524,0.047398816,0.7904649308014313,0.6892303411326002,0.7355900561382462,0.000371191,0.7257893143789849,0.8860897157570063,0.044275775,1.3,0.014695382023834571,11.2,-0.35540199318113197,0.7520925640555352,0.2678838886838327,0.005348198146951101,0.4406524736039274,0.0010062834357543985,0.355015815252419,0.9945053348627235,0.4484776431605977
30,30,,,,,,3,False,0.27598476333588406,-0.22033950538003674,0.055791347,0.30452955138676624,0.29258808390623015,0.000422291,0.5457457397666272,0.33434755559019685,0.044029888,0.7999444155477704,-0.7275094246941166,-0.5033256898447575,0.045539522,0.7994862887302588,0.6892303411326002,0.22762592306100624,0.073295277,-0.5466583346599162,-0.5382750491422437,0.044699423,0.9,-0.321148961832308,8.1,-0.8603824732245905,0.7617783714785609,0.006702353724142208,0.4077876032396658,0.4233648179158558,0.6525694337960584,0.3588040625400957,0.9962852645402434,0.4939043650135857
31,31,,,,,,4,False,0.27598476333588406,0.27967698431795657,0.005938275,-1.3040111559382044,-1.408902959691427,0.001395378,-1.450885015477131,-1.6012235839285645,0.033536465,0.7679145394152898,-0.7275094246941166,-0.6549927908543688,0.027316728,0.7999789609,-1.6870282408475776,-1.7537256228607803,0.008277901,-1.8191059836988173,-1.8912742958922888,0.0325147640162091,0.1,-0.8261672935946865,6.2,-0.6956066392599844,0.08107772690727846,0.022230820858953067,0.3104452296916106,0.2539298666135569,0.07165126726983796,0.24984921949442648,0.6646930277289602,0.4963851979210152
32,32,,,,,,3,False,0.27598476333588406,0.2209397805733228,0.019860416,0.30452955138676624,0.29364847405737693,1.3820872538649368e-05,-1.450885015477131,-1.4427254288181657,0.054044408,0.7201704493083525,0.35067001046407065,0.3209023343682785,0.00594062,0.7979669475,-1.6870282408475776,-1.7451919672024006,0.0100814459559409,-0.5466583346599162,-0.5003378868987935,0.0390982531690142,0.1,0.03865871646298431,9.5,-0.6283304826921428,0.2711725389684545,0.00018401060596717807,0.500687426942996,0.055175503368673495,0.087765606136002,0.30871857548468973,0.1704179463144433,0.4862537771518407
33,33,,,,,,3,False,0.27598476333588406,0.2995922166156918,0.002128836,0.30452955138676624,0.29365062996538044,2.289899972311487e-06,0.5457457397666272,0.5538382645822354,0.005117858,0.7999661116942377,0.35067001046407065,0.4115476333264213,0.019895879,0.7966916984,0.6892303411326002,0.7228553128907735,0.007244372,-0.5466583346599162,0.03957225407651138,0.088537009,0.1,-0.39375428856585115,6.6,-1.305530939707477,0.02906312723015162,0.0,0.04681965600518091,0.18493105178106123,0.06241687780860104,0.7507983980799658,0.9965098758908306,0.47983230639145136
34,34,,,,,,4,False,0.27598476333588406,0.2951296662394366,1.7342215599021486e-05,0.30452955138676624,0.2936482349819799,5.494395647567287e-06,0.5457457397666272,0.48436892215560984,0.028393384,0.7998282482829608,0.35067001046407065,0.33958709890049915,0.001576092,0.7957911510301585,-0.4988989498574888,-0.214013987271223,0.1109257989411117,0.7257893143789849,0.7544356823466811,0.042366449,4.4,0.35590465150068223,15.5,0.2901574800782297,0.00023250311033804955,5.113716016846718e-05,0.2627353725849348,0.014594262690788428,0.9887911510713804,0.337942681328051,0.9950826322533404,0.475297632652977
35,35,,,,,,4,True,1.328815527172775,1.1240820862215848,0.044734895,1.9130702587117367,1.5378217793255553,0.046760981,0.5457457397666272,0.5641773353803485,0.001570551,0.7998469613094471,1.428849445622258,1.4370114854310805,0.004086384,0.7245079393356264,0.6892303411326002,0.7258494967083067,0.006702305,0.7257893143789849,0.626337538548603,0.050396621,10.3,0.8383902956560988,21.4,0.6992437807382227,0.6108120678760177,0.746172539571028,0.013913016952925891,0.037934876801585624,0.057573609944724644,0.40974823050703346,0.9952763605801183,0.11635359606977946
36,36,,,,,,5,False,1.328815527172775,0.8800680362945701,0.056097953,0.30452955138676624,0.4965192171274298,0.029337958,0.5457457397666272,0.5652766570923214,0.001319777,0.7998473339000001,0.35067001046407065,0.8129060429520781,0.059371091,0.7377534254522629,0.6892303411326002,0.7346549567327468,0.001197529,1.3620131388984353,1.4359850328471035,0.0244246471623267,9.5,0.19781817654390343,17.5,0.45061130901603313,0.7659648116206934,0.4681369270877109,0.011586708713551571,0.5519703006946978,0.008389459832952341,0.17750764528964397,0.995280217858066,0.1830507627685254
37,37,,,,,,3,False,0.27598476333588406,0.2951152406105425,1.6606282931828878e-05,0.30452955138676624,0.2936868557960802,2.1534097915243592e-05,-0.785341430395878,-0.7795397511017031,0.099032289,0.707573098820285,0.35067001046407065,0.3362764395223767,0.000341582,0.7952573086784014,-1.0929635953525332,-0.977181714990122,0.051688708,0.7257893143789849,0.33208268751002873,0.081937634,4.4,-0.28252149736323096,11.5,0.7934713095005764,0.00022245458532600874,0.00030709781889246896,0.9180180841973022,0.0031158284983039495,0.45951875687544147,0.6917869913363685,0.04000271745259898,0.47260948878173936
38,38,,,,,,4,False,0.27598476333588406,0.2969855430839344,0.001009929,0.30452955138676624,0.2937107593420124,3.297585435834421e-05,0.5457457397666272,0.4042031132425952,0.047070594,0.7998957182491694,0.35067001046407065,0.35415081857696123,0.006574665,0.7835481927739181,-0.4988989498574888,-0.19161615260234197,0.089399297,0.7257893143789849,0.7867118853368507,0.0265037036927836,2.8,0.14023464154833482,12.6,0.18120822401464423,0.013785418443914337,0.0004896847190269876,0.43599475159362167,0.061070833343784124,0.796455858435859,0.19609850435762002,0.9957811212802747,0.41364865876770507
39,39,,,,,,4,False,0.27598476333588406,0.3885673982333547,0.023378578,0.30452955138676624,0.2937110354423346,3.2871998015060735e-05,0.5457457397666272,0.5587351205598454,0.00364247,0.7999441353344764,0.35067001046407065,0.7885915903025058,0.054292406,0.7904646825441205,0.6892303411326002,0.7245640698988867,0.006944749,0.7257893143789849,0.6793947500234893,0.0409063590962858,2.8,-0.36836030729451363,9.8,-0.6035867514778334,0.3192100027601782,0.0004880273853934902,0.03313320022956622,0.5047488512476638,0.0597398020095241,0.3248866026554042,0.9962823636063609,0.44847639306987963
40,40,,,,,,4,False,0.27598476333588406,0.2962513541540199,0.000656387,0.30452955138676624,0.7108050547126034,0.044735278,0.5457457397666272,0.5552195172275026,0.005399863,0.7997956478384907,0.35067001046407065,0.3375750083779864,0.000716381,0.7904649310028617,0.6892303411326002,0.7341882340545294,0.001434448,0.7257893143789849,0.9178061405772505,0.046507953,0.9,-1.1137273068644824,5.4,-0.6817515322209377,0.00895810775615932,0.7138464860317374,0.049435679018111904,0.006600697520757384,0.010506287049960077,0.374975881756006,0.9947451331553667,0.448477644174893
41,41,,,,,,4,True,0.27598476333588406,0.29511854524729886,4.282301172945627e-06,0.30452955138676624,0.29110382032146415,0.000908258,-1.450885015477131,-1.3903432722671563,0.049723185,0.7201689467459801,0.35067001046407065,0.336604073744938,0.000135049,0.7966914817,-1.0929635953525332,-1.1316530765283241,0.02142903,-0.5466583346599162,-0.9103159662630164,0.060617095,4.4,-0.26213478000455165,11.1,-0.25365650953100466,5.418125751671031e-05,0.014457387537257201,0.4606015461536246,0.00119549132073844,0.1891541598262802,0.5011393922952879,0.17040239089936993,0.4798312152064317
42,42,,,,,,5,False,0.27598476333588406,0.2943563228928415,0.000613279,0.30452955138676624,0.29564019799041374,0.000729557,0.5457457397666272,0.5631872837861381,0.001429276,0.7998479887733339,0.35067001046407065,0.3361147377560901,0.000962928,0.7924140694172876,0.6892303411326002,0.7352181825965518,0.000721055,0.7257893143789849,0.780252407392064,0.060495247,-1.0,-0.8590721707350115,3.4,-0.28760983294218606,0.008369505244639492,0.0116056871184274,0.012602477596702329,0.008893083580695717,0.004132253229022117,0.5000498312552055,0.9952869974944489,0.45829246022627323
43,43,,,,,,4,False,0.27598476333588406,0.33610910679460143,0.012799076,0.30452955138676624,0.2937393537961656,4.5131734758359074e-05,0.5457457397666272,0.5640527204447839,0.000869518,0.7999732720008977,0.35067001046407065,0.3732299341664919,0.011680116,0.7994088548648733,0.6892303411326002,0.7288886460832741,0.004687176,0.7257893143789849,0.5208924879914898,0.065229035,4.0,-0.29003239323221847,11.6,-0.6273216510485329,0.17475603950906354,0.0006836675687478473,0.007409875303579078,0.1085411521961661,0.03956880698260854,0.5423792168570178,0.9965840036236964,0.49351444958260293
44,44,,,,,,4,False,0.27598476333588406,0.320516449594835,0.008962282,0.30452955138676624,0.29362780022295915,2.745995557718708e-05,0.5457457397666272,0.6170269449497224,0.022129521,0.7999723442829918,0.35067001046407065,0.33930479785466766,0.004213931,0.7932458292706996,0.6892303411326002,0.7624163116976429,0.0147091665233301,0.7257893143789849,0.8022743060169135,0.0600754088767779,1.3,-1.1162309388208118,4.6,-1.258071537277812,0.12236793093097575,0.00040166231923936146,0.2046285668267145,0.03912080469682245,0.12911342901958645,0.49629565176761337,0.9965743993388001,0.46248075691148616
45,45,,,,,,5,False,1.328815527172775,1.2163671783458514,0.037436388,0.30452955138676624,1.1445858863540084,0.055664766,0.5457457397666272,0.5897716887028003,0.013133416,0.7992231990858578,1.428849445622258,1.4080414731803566,0.01736772,0.7029309264554285,0.6892303411326002,0.7364117859335869,0.001179541,1.3620131388984353,1.1585731705415394,0.0564140469645606,14.5,0.6459682967268074,22.6,1.4904908183475378,0.5111572578513112,0.8882586354164373,0.12117608298159291,0.16142431088010667,0.008228740397282195,0.4635558670096067,0.9888188048248958,0.00770332742286417
